username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink;place_full_name;location;timezone;profile_location_name
ka11442;2017-11-29 01:57;298;69;"دعــآء؛ | : يارب دُلنا الي طُرقاتٍ مزهره لأيام حُلوه ."";;;;"935764518700974080";https://twitter.com/ka11442/status/935764518700974080;;‏صلّي على النبيﷺ. ,None,
ka11442;2017-11-28 08:58;14;2;"#مزمز_15k_محب ═══ °❖ ❖°═══ الــف ᓚ۶ᒧgggȷɹ̣ᓄ•• #يسسستاهل #فالك_الممليوون @mzmz_121 @Q8o__ : #Gp_مـــزاجــي";;@mzmz_121 @Q8o__;# # # #Gp_;"935508075628367873";https://twitter.com/ka11442/status/935508075628367873;;‏صلّي على النبيﷺ. ,None,
ka11442;2017-11-28 00:55;0;0;"صباحك ورد⚘";;;;"935386684199448576";https://twitter.com/ka11442/status/935386684199448576;;‏صلّي على النبيﷺ. ,None,
ka11442;2017-11-28 00:40;0;0;"صباح النور";;;;"935382746960224257";https://twitter.com/ka11442/status/935382746960224257;;‏صلّي على النبيﷺ. ,None,
ka11442;2017-11-28 00:24;1;0;"صباح النور";;;;"935378930659397633";https://twitter.com/ka11442/status/935378930659397633;;‏صلّي على النبيﷺ. ,None,
ka11442;2017-11-27 13:39;0;0;"امين ي رب";;;;"935216470019198976";https://twitter.com/ka11442/status/935216470019198976;;‏صلّي على النبيﷺ. ,None,
ka11442;2017-11-27 13:17;1;0;"عظم الله اجرهم";;;;"935211108692058112";https://twitter.com/ka11442/status/935211108692058112;;‏صلّي على النبيﷺ. ,None,
ka11442;2017-11-27 13:13;50;1;"@al_nooor502 عظم الله اجركم واحسن الله عزاكم ، اسأل الله له الثبات عند السؤال ويرحمه رحمة الابرار ، وان يتغمده بواسع رحمته ، وان يلهمكم الصبر والسلوان ان لله وانا اليه راجعون pic.twitter.com/gYVriMtuQl";;@al_nooor502;;"935209919703322626";https://twitter.com/ka11442/status/935209919703322626;;‏صلّي على النبيﷺ. ,None,
ka11442;2017-11-27 09:47;1;0;"وياك ي رب";;;;"935158260402974721";https://twitter.com/ka11442/status/935158260402974721;;‏صلّي على النبيﷺ. ,None,
ka11442;2017-11-27 09:46;1;0;"مساءالنور";;;;"935157828771287041";https://twitter.com/ka11442/status/935157828771287041;;‏صلّي على النبيﷺ. ,None,
ka11442;2017-11-27 09:29;0;0;"مساك ورد⚘";;;;"935153512287232005";https://twitter.com/ka11442/status/935153512287232005;;‏صلّي على النبيﷺ. ,None,
