username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink;place_full_name;location;timezone;profile_location_name
MeilydiaNur;2017-12-03 12:22;0;0;"Percumalah. Dikirim skrg jg dibacanya baru besok malem.";;;;"937371390814044161";https://twitter.com/MeilydiaNur/status/937371390814044161;;Indonesia,Bangkok,
MeilydiaNur;2017-12-03 12:21;0;0;"Kita perlu toss gak nih?";;;;"937371241802899456";https://twitter.com/MeilydiaNur/status/937371241802899456;;Indonesia,Bangkok,
MeilydiaNur;2017-12-03 12:17;0;0;"Ha? Kirim apaan?";;;;"937370248713351168";https://twitter.com/MeilydiaNur/status/937370248713351168;;Indonesia,Bangkok,
MeilydiaNur;2017-12-03 12:17;0;0;"Dan trnyata jura jg masih main twitter hahahahaha";;;;"937370171500408832";https://twitter.com/MeilydiaNur/status/937370171500408832;;Indonesia,Bangkok,
MeilydiaNur;2017-12-03 12:16;0;0;"Tetep menyisipkan curahan hati ya mas yaa";;;;"937370016541958144";https://twitter.com/MeilydiaNur/status/937370016541958144;;Indonesia,Bangkok,
MeilydiaNur;2017-12-03 12:13;0;0;"I miss you too :((";;;;"937369198279327744";https://twitter.com/MeilydiaNur/status/937369198279327744;;Indonesia,Bangkok,
MeilydiaNur;2017-12-03 12:12;0;0;"Mbak niiisss";;;;"937368936718278656";https://twitter.com/MeilydiaNur/status/937368936718278656;;Indonesia,Bangkok,
MeilydiaNur;2017-12-03 12:12;0;0;"Aku kira gak ada yang baca. Huft";;;;"937368861363412993";https://twitter.com/MeilydiaNur/status/937368861363412993;;Indonesia,Bangkok,
MeilydiaNur;2017-12-03 11:59;0;1;"Bahkan hanya sekedar untuk makan malam bersamaku?";;;;"937365612535332864";https://twitter.com/MeilydiaNur/status/937365612535332864;;Indonesia,Bangkok,
MeilydiaNur;2017-12-03 11:58;0;1;"Di malam yang berpurnama ini, tak bisakah kau sisihkan waktumu untukku?";;;;"937365519723782144";https://twitter.com/MeilydiaNur/status/937365519723782144;;Indonesia,Bangkok,
MeilydiaNur;2017-12-02 10:20;0;0;"Pengen banget. Tp belom ada wktu :(";;;;"936978469719699456";https://twitter.com/MeilydiaNur/status/936978469719699456;;Indonesia,Bangkok,
MeilydiaNur;2017-12-02 09:13;0;0;"Aku tunggu jogja yaa";;;;"936961519903838208";https://twitter.com/MeilydiaNur/status/936961519903838208;;Indonesia,Bangkok,
MeilydiaNur;2017-12-02 07:48;0;0;"Dih apa banget. Kaya anak smp";;;;"936940179922739201";https://twitter.com/MeilydiaNur/status/936940179922739201;;Indonesia,Bangkok,
MeilydiaNur;2017-12-02 07:45;0;0;"Right now? Kalian dmn?";;;;"936939334233497602";https://twitter.com/MeilydiaNur/status/936939334233497602;;Indonesia,Bangkok,
MeilydiaNur;2017-12-02 07:38;0;0;"Wkwkwk apasih kalian nih";;;;"936937532880699393";https://twitter.com/MeilydiaNur/status/936937532880699393;;Indonesia,Bangkok,
MeilydiaNur;2017-12-02 07:00;0;0;"Udah januran kuning bgt mel?";;;;"936927929275002881";https://twitter.com/MeilydiaNur/status/936927929275002881;;Indonesia,Bangkok,
MeilydiaNur;2017-12-02 02:46;0;0;"Ah emoh ah. Gk level sm rafia wkwk";;;;"936864202471251968";https://twitter.com/MeilydiaNur/status/936864202471251968;;Indonesia,Bangkok,
