username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink;place_full_name;location;timezone;profile_location_name
starryeyesyh;2017-12-05 22:45;0;1;"so, day6, thank you. thank you for everything. and the show must go on. love, mydays.";;;;"938252968528314368";https://twitter.com/starryeyesyh/status/938252968528314368;;• l ; h • they/them • smd •,None,
starryeyesyh;2017-12-05 22:44;0;2;"thank you for working so hard this past year, and for showing us that an artist can never release a bad song, even over the period of a month. every single song of everyday6, including the b-sides, have been spectacular. i don’t know how you guys do it, honestly.";;;;"938252732422606849";https://twitter.com/starryeyesyh/status/938252732422606849;;• l ; h • they/them • smd •,None,
starryeyesyh;2017-12-05 22:37;0;1;"your music has been one of my driving forces these past six months. from my lowest lows to my highest highs, your music has always been there. thank you thank you thank you. i can now express in words how much your music has helped me and so many others.";;;;"938250986656862208";https://twitter.com/starryeyesyh/status/938250986656862208;;• l ; h • they/them • smd •,None,
starryeyesyh;2017-12-05 22:33;0;2;"but, although i was fairly new to your music, mydays quickly accepted me as their family and weve spent the past six months together. one huge, loving family. thank you, day6, for creating this space where we all can just enjoy the music.";;;;"938250134101651456";https://twitter.com/starryeyesyh/status/938250134101651456;;• l ; h • they/them • smd •,None,
starryeyesyh;2017-12-05 22:32;0;4;"my open letter to day6 ( @Jae_Day6 ): first off, thank you. thank you for putting so much hard work, so much effort and so much energy into everyday6. when i first started stanning right before the July comeback, ill be honest, i had no clue what was happening.";;@Jae_Day6;;"938249854534520833";https://twitter.com/starryeyesyh/status/938249854534520833;;• l ; h • they/them • smd •,None,
starryeyesyh;2017-12-05 22:30;0;0;"psa it’s about to get emo in this house";;;;"938249205872721921";https://twitter.com/starryeyesyh/status/938249205872721921;;• l ; h • they/them • smd •,None,
starryeyesyh;2017-12-05 22:14;0;1;"IM ALREADY AN EMO MESS I NEED ANSWERS";;;;"938245156335124481";https://twitter.com/starryeyesyh/status/938245156335124481;;• l ; h • they/them • smd •,None,
starryeyesyh;2017-12-05 22:13;0;2;"WHAT DOES THIS MEAN @Jae_Day6 @day6official pic.twitter.com/fjAnOmbRP9";;@Jae_Day6 @day6official;;"938245096146919425";https://twitter.com/starryeyesyh/status/938245096146919425;;• l ; h • they/them • smd •,None,
starryeyesyh;2017-12-05 22:10;0;5;"I LOVE YOU IM PROUD OF YOU THANK YOU FOR WORKING SO SO HARD TO GIVE US TWO SONGS EVERY SINGLE MONTH";;;;"938244102285611008";https://twitter.com/starryeyesyh/status/938244102285611008;;• l ; h • they/them • smd •,None,
starryeyesyh;2017-12-05 22:09;0;0;"the lyrics are so. aaaaaah im so proud of day6 for coming so far this is their best release yet";;;;"938243876300689408";https://twitter.com/starryeyesyh/status/938243876300689408;;• l ; h • they/them • smd •,None,
starryeyesyh;2017-12-05 22:08;0;1;"jaes “ill be fine” guess who’s sobbing? Me";;;;"938243793417056256";https://twitter.com/starryeyesyh/status/938243793417056256;;• l ; h • they/them • smd •,None,
starryeyesyh;2017-12-05 22:08;0;1;"im sobbing over 좋아합니다 rn oh wow";;;;"938243709908520960";https://twitter.com/starryeyesyh/status/938243709908520960;;• l ; h • they/them • smd •,None,
starryeyesyh;2017-12-05 21:33;0;0;"IM SO CONFUSED";;;;"938234918588567552";https://twitter.com/starryeyesyh/status/938234918588567552;;• l ; h • they/them • smd •,None,
starryeyesyh;2017-12-05 21:32;0;0;"im thoroughly confused";;;;"938234650329321472";https://twitter.com/starryeyesyh/status/938234650329321472;;• l ; h • they/them • smd •,None,
starryeyesyh;2017-12-05 21:30;0;0;"WHOEVER SAID THIS IS AN INTELLECTUAL! https:// twitter.com/arohabong/stat us/938233875020558336 …";;;;"938234118046969856";https://twitter.com/starryeyesyh/status/938234118046969856;;• l ; h • they/them • smd •,None,
starryeyesyh;2017-12-05 21:28;0;0;"YES MENA https:// twitter.com/svtsperf/statu s/938232649944064003 …";;;;"938233653624221696";https://twitter.com/starryeyesyh/status/938233653624221696;;• l ; h • they/them • smd •,None,
starryeyesyh;2017-12-05 21:26;0;0;"YES you ARE";;;;"938233232398716928";https://twitter.com/starryeyesyh/status/938233232398716928;;• l ; h • they/them • smd •,None,
starryeyesyh;2017-12-05 21:26;0;0;"you’re way more precious than me please https:// twitter.com/arohabong/stat us/938233018879172610 …";;;;"938233187217694720";https://twitter.com/starryeyesyh/status/938233187217694720;;• l ; h • they/them • smd •,None,
starryeyesyh;2017-12-05 21:25;0;0;"STOP THIS https:// twitter.com/shinderes/stat us/938232760296120320 …";;;;"938232879699648513";https://twitter.com/starryeyesyh/status/938232879699648513;;• l ; h • they/them • smd •,None,
starryeyesyh;2017-12-05 21:23;0;3;"-inhale- han is so so precious and sweet and one of the most beautiful people i have ever seen in my life she deserves all the love in the universe and all the stars in the sky she means so so much to me and i never ever want to lose her i love my shooting star so much!! -exhale-";;;;"938232492909322240";https://twitter.com/starryeyesyh/status/938232492909322240;;• l ; h • they/them • smd •,None,
starryeyesyh;2017-12-05 21:10;0;0;"my entire night has been one prolonged anxiety spike woo";;;;"938229196354179072";https://twitter.com/starryeyesyh/status/938229196354179072;;• l ; h • they/them • smd •,None,
starryeyesyh;2017-12-05 20:39;0;0;"ily too!";;;;"938221336601808896";https://twitter.com/starryeyesyh/status/938221336601808896;;• l ; h • they/them • smd •,None,
starryeyesyh;2017-12-05 20:20;0;1;"guess who’s still anxious and sad? it’s me";;;;"938216583004028929";https://twitter.com/starryeyesyh/status/938216583004028929;;• l ; h • they/them • smd •,None,
starryeyesyh;2017-12-05 20:20;0;0;"sigh";;;;"938216507389116416";https://twitter.com/starryeyesyh/status/938216507389116416;;• l ; h • they/them • smd •,None,
starryeyesyh;2017-12-05 19:17;0;2;"i completely forgot moonrise comes out tonight i didn’t PLAN on crying again";;;;"938200680246005760";https://twitter.com/starryeyesyh/status/938200680246005760;;• l ; h • they/them • smd •,None,
